bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
ORION-396973,2012-12-20,Client,ORION,TextMate-to-Orion tool broken link in  Get Plugins page,The title says it all...,mamacdon,davidleonigit-eclipse,fixed,1,resolved,4,2013-01-29,0,3,2012-12-22,2,trivial,1
BUILDSHIP-496107,2016-06-14,General,BUILDSHIP,Upgrade to Gradle 2.14,,buildship-inbox,csdonat,fixed,1,closed,6,2016-06-15,0,3,2016-06-14,0,normal,2
TMF-345837,2011-05-15,Xtext,TMF,French quotes (Guillemets) are not rendered properly in Eclipse help for Xtend2,"Created attachment 195659
Screenshot of Eclipse help for Xtend2 with falsely rendered french quotes

If using the menu Help -> Help contents and going to
Xtend2 Language Specification -> Language Concepts ->
Expressions (in addition to Xbase) -> Rich Strings then there
are symbols with represent French quotes aka Guillemets and these symbols
are not correctly represented. See the attached screenshot for further details.",tmf.xtext-inbox,mdsd-guy,fixed,1,closed,6,2011-05-30,0,3,2011-05-30,15,critical,5
Z_ARCHIVED-95080,2005-05-13,Hyades,Z_ARCHIVED,README:  Add entry in section 1.2 for bug 94473,"Data not collected when monitoring multiple agents simultaneously

Sometimes when monitoring two or more agents associated with a single process 
simultaneously no data is collected for one of the agents.  The data channel 
for one of the agents fails to initialize properly so no data can be returned 
to the client from that agent.

To work around this problem monitor only one agent for a process at a time.",khalsted,smith,fixed,1,closed,6,2012-02-15,0,5,2005-05-26,13,normal,2
Z_ARCHIVED-77831,2004-11-04,Hyades,Z_ARCHIVED,(Plat) No data collection when using network drives.,"When the working dir resides on a network drive (fedora core 1 with samba 3.x)
I cannot collect profiling data.

I get an error dialog telling:
  IWAT0008E Error launching X.
  Reason:
  IWAT0008E Either the agent controller (RAServer.exe) is not started or the
  Java path is incorrect. See log for more details.

The RAServer's sericelog.log says:
<SERVER_MSG time=2004:11:4:13:6:11 severity=INFORMATION text=Attempting to
launch process : java.exe  -XrunpiAgent:server=controlled X in location N:\wor
k\eclipse\workspace\playground file=..\RAServer\launcher.c line=315/>
<SERVER_MSG time=2004:11:4:13:6:11 severity=SEVERE text=Launching process
failed platform specific error is 267. Path=D:\Programme\j2sdk1.4.2_04\jre\bin
\java.exe Process command line = D:\Programme\j2sdk1.4.2_04\jre\bin\java.exe
-XrunpiAgent:server=controlled X file=..\RAServer\launcher.c line=328/>

When I change the working directory to something local e.g.
C:\work\eclipse\workspace\playground I get 
java.lang.NoClassDefFoundError: X.

This is another bug concerning classpath external to the
workspace (independent of local or network drives).

Running the application without profiling works.

The class X.java ist:
---------------------------------------------
public class X {
    public static void main(String[] args) {
        System.out.println(Hello world)
    }
}
---------------------------------------------",nelliec,westphal,fixed,1,closed,6,2012-02-14,0,17,2005-02-16,104,normal,2
ORION-368965,2012-01-18,Client,ORION,[Compare]Show side-by-side compare action in the inline compare view,We could add Show side-by-side compare link next to navigation actions in the inline compare view. So if I add the inline view to a page (like on git-commit.html) I get the link to the side-by-side view for free.,libingw,Szymon.Brandys,fixed,1,resolved,4,2012-10-04,0,2,2012-10-04,260,normal,2
DALI_JPA_TOOLS-334134,2011-01-12,General,DALI_JPA_TOOLS,Invalid validation error about entity deriving from mapped superclass with composite key,"Build Identifier: Dali 2.3 / WTP 3.2

For a entity extending from a mapped superclass with an idclass composite key the JPA validator emits this error message:
Description	Resource	Path	Location	Type
This class has a composite primary key.  It must use an ID class.	CodeXX.java	/JPA1/src/adtek/test	line 8	Validation Message

The error message occurs for JPA 1.0 and 2.0 and doesn't occur in Dali 2.0.x. Not sure if this is a bug in the Dali 2.3 validator or if it is new validation that wasn't there in Dali 2.0

Reproducible: Always

Steps to Reproduce:
1. Create a JPA 1.0 or 2.0 project
2. Copy the attached .java classes into the source folder (mapped super class entity class composite key class)",neil.hauge,theivend,fixed,1,resolved,4,2011-02-03,0,8,2011-02-01,20,major,4
ORION-336277,2011-02-03,Client,ORION,[client][search] Show multiple files with same name on Open Resource,"0.2 M5

Create a workspace containing two files called script.js
In the navigator click Open Resource type script.js

-> Only one result is shown. If I wanted the other file with the same name there is no way to find/open it.

It should show the full path for any file that has duplicates in the search result (like Open Resource in desktop Eclipse).",kdevolder,john.arthorne,fixed,1,resolved,4,2012-01-27,0,5,2012-01-27,358,normal,2
ORION-519425,2017-07-08,Client,ORION,[lsp] Server doesn't get notified of changes if the change is at the beginning of the document,"If you try to modify the document right at offset 0 at the beginning of the file the server won't get any change notifications.

https://github.com/eclipse/orion.client/blob/962d727eeae8c5af238a23ab4a082787c676436f/bundles/org.eclipse.orion.client.ui/web/orion/editorView.js#L386",orion.client-inbox,remy.suen,fixed,1,resolved,4,2017-07-08,0,2,2017-07-08,0,major,4
Z_ARCHIVED-62383,2004-05-14,Hyades,Z_ARCHIVED,Open with> menu items should appear in alphabetical order,"The menu items (i.e. profiling views) display in what appears to be a random
order to the user.

The views should be sorted in alphabetical order.",curtispd,who,fixed,1,closed,6,2012-02-14,0,4,2004-05-18,4,normal,2
CDT-184452,2007-04-27,cdt-core,CDT,[Template Engine] It should be possible to externalize strings in template definitions,"I guess the mechanism of loadding the template definitions could use the standard
ResourceBundle mechanism for doing this",bala.torati,mikhail.sennikovskiy,fixed,1,resolved,4,2014-01-29,0,33,2007-06-07,41,normal,2
CDT-63971,2004-05-25,cdt-core,CDT,[Scanner Config] Debugging messages on console,"CDT 2.0.0.200405211020
On SLES 9 beta 4

Enable Scanner Config and build then re-examine the console from
which you launched eclipse.  There will be console messages such as
shown below.

EXPECTED: Debugging messages should be off by default!

Default provider running command: gcc -E -P -v /net/medusa.ottawa.ibm.com/home/b
nicolle/cdt/workspaces/oyster_200405211020/.metadata/.plugins/org.eclipse.cdt.ma
ke.core/specs.cpp 

GCCSpecsConsoleParser parsing line: 
 gcc -E -P -v /net/medusa.ottawa.ibm.com/home/bnicolle/cdt/workspaces/oyster_200
405211020/.metadata/.plugins/org.eclipse.cdt.make.core/specs.cpp

GCCSpecsConsoleParser parsing line: 
 Reading specs from /usr/lib/gcc-lib/i586-suse-linux/3.3.3/specs

GCCSpecsConsoleParser parsing line: 
 Configured with: ../configure --enable-threads=posix --prefix=/usr --with-local
-prefix=/usr/local --infodir=/usr/share/info --mandir=/usr/share/man --enable-la
nguages=cc++f77objcjavaada --disable-checking --libdir=/usr/lib --enable-li
bgcj --with-gxx-include-dir=/usr/include/g++ --with-slibdir=/lib --with-system-z
lib --enable-shared --enable-__cxa_atexit i586-suse-linux",victor.lenet,bnicolle,fixed,1,resolved,4,2004-06-03,0,2,2004-06-03,9,normal,2
JSDT-241769,2008-07-22,General,JSDT,JSDT package's ASTRewriteFlattener class has problem,"Build ID: I20080617-2000

Steps To Reproduce:
1. Please use the source of attachment file and run it.

2. Output will be myTextInput1 : {mouseout : func_deemphasizemouseover : func_emphasizeclick : func_eventListener}.

3. ObjectLiteralFields have no spacing. step2's result was incorrect 
and correct one should be myTextInput1 : {mouseout : func_deemphasize mouseover : func_emphasize click : func_eventListener}

More information:

I think the function of ASTRewriteFlattener#visit(ObjectLiteral node) should be fixed. 
Line 402: visitList(node ObjectLiteral.FIELDS_PROPERTY null)
should be changed as following:
visitList(node ObjectLiteral.FIELDS_PROPERTY String.valueOf(''))

Thanks for your patience and best regards!
Wang Wei",cmjaun,wangwei,fixed,1,resolved,4,2010-03-03,0,8,2009-04-13,265,normal,2
PLATFORM-172344,2007-01-31,Releng,PLATFORM,remove call to internal references  tool check in build,John and Boris are writing a new API tool to incorporate in the build.,kim.moir,kim.moir,fixed,1,resolved,4,2007-02-01,0,2,2007-02-01,1,normal,2
Z_ARCHIVED-56569,2004-03-29,Hyades,Z_ARCHIVED,provide Find and Filter toolbar buttons in UML2SD view,"User can open Find/Filter(standard or extended) dialog with the toolbar buttons 
quickly",dguilbaud,ewchan,fixed,1,closed,6,2012-02-14,0,5,2004-04-02,4,critical,5
ORION-366739,2011-12-14,Client,ORION,Should not require reload of task plugin between builds,"0.4 M1

I have been seeing this error when migrating between builds. User should never need to manually resolve such problems so I would like to understand the root cause.

I just had this problem on localhost. I checked the Plugins view and I see taskPlugin.html had a service registered with pattern http://localhost:8080/task. I reloaded the plugin and now it has a pattern /task. I'm wondering why this pattern is changing across reloads of the plugin. Is it because this attribute is dynamically computed and isn't suitable for caching? Do we need a way for plugins to specify if they have dynamic attributes that can't be cached?",simon_kaegi,john.arthorne,fixed,1,resolved,4,2012-01-30,0,16,2012-01-30,47,normal,2
ORION-360986,2011-10-14,Client,ORION,[commands] formalize placement and styling for visual pane and item scopes,"We have command scopes and associated visual placement for commands that are global page level and navigator item level.

We don't really have a formal scope for commands that are in visual panes within a page and we have some item level commands that don't appear in navigators so they are hard to find.

When first defining scopes I avoided the temptation to define viewlet level command scopes (and associated toolbars) until we had concrete instances.  Now we have several pages with a viewlet scope.

Issues include:
- is there a common area (visual) to show these kinds of commands?
- are they buttons icons or links (if links they should be styled differently from normal links)
- how can we style these areas so the scope is clear without coming up with a heavy viewlet treatment?  

Examples of places we have visual area commands
- the add favorites icon
- the git status push fetch merge buttons
- side by side compare panes

The favorites pane got some visual design attention from Linda for viewlet styling that is where the heavy font and dotted underline came from.  But the add favorite command is hard to find if the pane isn't wide.

We also have some nav item level commands that aren't clearly labeled with actions columns
- git commit details compare pane
- delete/rename favorites

What should we do for items like that where it's not clear you have a hoverable action?",susan,susan,fixed,1,resolved,4,2012-02-03,0,30,2012-02-03,112,normal,2
CDT-359905,2011-10-04,cdt-core,CDT,Invalid formatting of comment in enum,"A comment for the last item in a C++ enum is always moved to the next line when it should stay put. Before:

enum SomeEnum {
 FirstValue  // first value comment
 SecondValue  // second value comment
}

After auto-formatting:

enum SomeEnum {
 FirstValue  // first value comment
 SecondValue
// second value comment
}",eclipse.sprigogin,eclipse.sprigogin,fixed,1,resolved,4,2011-10-04,0,4,2011-10-04,0,normal,2
PLATFORM-508427,2016-11-30,Releng,PLATFORM,Description wrong for org.eclipse.sdk.tests (feature),"Currently says:
# description property - description of the feature
description=Eclipse SDK examples. Used in conjunction with Eclipse Project SDK.

Should be:

# description property - description of the feature
description=Eclipse SDK test plug-ins. Used in conjunction with Eclipse Project SDK.

Most likely this was copied from the test features and remained unchanged.",Lars.Vogel,Lars.Vogel,fixed,1,resolved,4,2017-01-17,0,4,2017-01-17,48,normal,2
PLATFORM-273863,2009-04-27,Releng,PLATFORM,published bundles are missing .api_description files,Comparing the bundles from last week's i-build and I20090427-0800 it appears that the .api_description files are missing in the published bundles.,kim.moir,kim.moir,fixed,1,resolved,4,2009-05-05,0,14,2009-05-05,8,normal,2
TMF-314156,2010-05-24,Xtext,TMF,ILocationInFileProvider confusion,"Xtext provides two copies of ILocationInFileProvider and DefaultLocationInFileProvider.

The help recommends an inject that should Override but there is nothing to override.

Using the org.eclipse.xtext.ui variant (recommended by the Help hyperlink) the user defined class is never invoked.

Using the org.eclipse.xtext.resource variant the user defined class is invoked during editor start up but not in response to F3.

Please clarify the help and deprecate the obsolete classes.

Plesase provide a clearer example of how to intercept hyperlinking.",tmf.xtext-inbox,ed,fixed,1,closed,6,2017-09-19,0,3,2010-05-25,1,normal,2
TMF-477465,2015-09-15,Xtext,TMF,[generator] remove 'org.eclipse.xtext.idea.generator',,tmf.xtext-inbox,sven.efftinge,fixed,1,resolved,4,2019-04-26,0,3,2019-04-26,1319,normal,2
PLATFORM-414971,2013-08-13,Releng,PLATFORM,Update pre-reqs for Kepler SR1 - Orbit,"+++ This bug was initially created as a clone of Bug #414967 +++

We have yet to produce an Orbit maintenance build. So far as I know there is nothing in there _required_ for our SR1 but a) we will at least want to update URL to what ever the SR1 URL is. 

Plus there is a possibility we will move two sat4j bundles there which in the heat of the Kepler release were put in our git repo in p2 rather than in Orbit. 

See Orbit bug 411433. 

[This bug might be a dup of another in releng?].",david_williams,david_williams,fixed,1,resolved,4,2013-08-27,0,4,2013-08-27,14,normal,2
JSDT-231122,2008-05-08,General,JSDT,ASTNode.copySubtree(): NullPointerException if name or type is not set,"Created attachment 99271
Patch to solve copySubtree issue

In the method ASTNode.copySubtree() if the tree to copy contains one of the following node with the given condition a NullPointerException will be thrown in the clone0() method of these classes.

FunctionDeclaration: If attribute methodName (getName()) is not set
ClassInstanceCreation: If attribute type (getType()) is not set

In both cases the default value is null.

The problem occurs because JavaScript allows function declarations without a name and JavaScript has no types.

The included patch fixes these two issues to make ASTNode.copySubtree() work.",berkland,epfister,fixed,1,resolved,4,2010-03-03,0,7,2008-05-13,5,major,4
TMF-316108,2010-06-08,Xtext,TMF,[doc] Assigned Actions,"On http://www.eclipse.org/Xtext/documentation/0_7_2/xtext.html
in section Assigned Actions there's a missing pipe symbol (|) which changes the semantics of the rule probably a typo.

Current documentation text:
Expression :
  Expression '+' Expression |
  '(' Expression ')'
  INT


Suggested documentation text:
Expression :
  Expression '+' Expression |
  '(' Expression ')' |
  INT
",tmf.xtext-inbox,eclipse.etc,fixed,1,closed,6,2017-09-19,0,3,2010-06-25,17,trivial,1
TMF-407451,2013-05-07,Xtext,TMF,[memory] SimpleCache holds weak references to model elements,The SimpleCache holds static weak references to model elements in order to cache e.g. qualified names of elements. The weak references make it more difficult for gc to reclaim resources that are removed from a resource set.,tmf.xtext-inbox,sebastian.zarnekow,fixed,1,closed,6,2017-10-31,0,3,2013-05-08,1,normal,2
JSDT-330614,2010-11-18,General,JSDT,[content assist] If there is a working copy of a JS type open then it should be searched during content assist,"If there is a working copy of a JS type open then it should be searched during content assist instead of using the index.

This should be dealt with after Bug 306958.",jsdt.javascript-inbox,itewksbu,fixed,1,closed,6,2011-07-01,0,2,2010-11-18,0,normal,2
ECORETOOLS-216113,2008-01-22,General,ECORETOOLS,Synchronize between Eclass References and Project Explorer views,"Build ID: N/A

Steps To Reproduce:
The project explorer view show as a tree viewer the structure of the Ecore model and the graphical part.
The synchronization with the Eclass References view works only with the Ecore model but not with the graphical part.

More information:",ecore-inbox,cfaucher,fixed,1,resolved,4,2014-06-11,0,3,2014-06-11,2332,normal,2
PLATFORM-441322,2014-08-07,Releng,PLATFORM,Declare Mars M1,"Declare Mars M1

 A go is needed from all components below to declare the release candidate.

 Be sure to comment on failing JUnit tests if any including the bug number used to track it.

 Current candidate:

 Eclipse downloads
http://download.eclipse.org/eclipse/downloads/drops4/I20140806-2000/

 Software repository:
http://download.eclipse.org/eclipse/updates/4.5-I-builds/

 or non-composite repository:
http://download.eclipse.org/eclipse/updates/4.5-I-builds/I20140806-2000/

 Equinox downloads:
http://download.eclipse.org/equinox/drops/I20140806-2000/

Deadlines:

Thursday 08/07 around 5 PM (Eastern) deadline for official sign-off (or comment here in bug when you expect to finish).

Friday 06/08 afternoon
promote approved build to Mars S-build and contribute to simultaneous release repo and announce to our mailing lists.



= = = = = = = =

Platform:
-Workspace
-UI
-Text
-Debug
-Ant
-SWT
-Releng

JDT:
-Core
-Debug
-UI

PDE

Equinox
-p2",david_williams,david_williams,fixed,1,resolved,4,2014-08-08,0,14,2014-08-08,1,normal,2
GMF-RUNTIME-432387,2014-04-09,General,GMF-RUNTIME,The left/center/right justification buttons in the appearance property tab of geometric shape does not have any effect.,"Steps to reproduce the problem:
  1. Drag and drop a rectangle from the geometric shape palette drawer of a free diagram.
  2. Select the shape and go to the Appearance tab of the Properties view
  3. Click on one of the text justification button (right center left)
  Expected Result:
  The text of the geometric shape is aligned accordingly to the right center or left.
  Actual Result:
  Nothing happens. The text remains centered as the default.
workaround:",Vikas.Chandra,manojpaul,fixed,1,resolved,4,2014-04-15,0,3,2014-04-15,6,normal,2
EGERRIT-480674,2015-10-26,General,EGERRIT,write blog post annoucing the release,,pascal,pascal,fixed,1,resolved,4,2015-10-29,0,2,2015-10-29,3,normal,2
JSDT-419871,2013-10-18,General,JSDT,[hotbug] @regression: DefaultInferenceProvider is always enabled,"In ExtJS plugin I used InferrenceProvider.ONLY_THIS to disable DefaultInferenceProvider because is not possible to remove InfererredType from CompilationResult.

I don't know why but now its hardcoded:

Class: org.eclipse.wst.jsdt.core.infer.InferrenceManager line 112",jasonpet,zulus,fixed,1,resolved,4,2014-01-27,1,11,2013-11-01,14,blocker,6
PLATFORM-208787,2007-11-05,Releng,PLATFORM,Problems accessing download site for milestone releases,"I'm trying to download milestone releases for 3.4. I'm starting at http://download.eclipse.org/eclipse/downloads/drops/S-3.4M3-200711012000/eclipse-news-M3.html which links to http://www.eclipse.org/downloads/index.php for download. From there it is unclear (to me) how to access the 3.4 milestone downloads. 
Previously the site contained links to different version when accessing a download site. This functionality seems to have been removed?",platform-releng-inbox,cpuidle,fixed,1,resolved,4,2007-11-06,0,5,2007-11-06,1,normal,2
CDT-39552,2003-07-02,cdt-core,CDT,Digraphs and trigraphs are not supported,"There are 6 digraphs defined in C99 and 9 trigraphs. They are not 
supported by the scanner.",john.camelon,vic_mozgin,fixed,1,resolved,4,2003-10-16,0,3,2003-07-21,19,normal,2
CDT-93384,2005-05-02,cdt-core,CDT,StringIndexOutOfBoundsException exception when editing C file,"I'll attach a picture.

This happened twice but no other ill effects than it showing up in the 
debugger was observed.

The amount of information that can be gleaned from this PR is pitiful so I 
suggest that the most productive thing to do is to quickly look at the 
information to see if it immediately points to something interesting and 
otherwise just close the PR.

I was editing a C file running w/CDT CVS HEAD when it happened.",gheorghe,oyvind.harboe,fixed,1,resolved,4,2009-01-09,0,10,2005-06-03,32,normal,2
ORION-426183,2014-01-20,Client,ORION,Content type lookup fails for extensions containing a dot .,"I tried to register a content type for Typescript definition files which end in .d.ts:

> registerService(orion.core.contenttype {} {
>   id: text/x-typescript-definition
>   extension: [ d.ts ]
> })

However the ContentTypeRegistry does not recognize any file (eg foo.d.ts) as having the type given above. To determine a file extension it examines the segment following the final . so 
> extension(foo.d.ts) == ts
even if no content type actually registers ts anywhere.

The algorithm should be changed to consult the available extensions as follows
- Take the suffix of filename starting from the initial .
- Check registry for a contentType with matching extension
- If no match pop off the leading dot-segment and repeat previous step
- If no more segments return null

This will cause longer extensions to match first so if both extensions ts and d.ts are registered to separate content types we obtain
> extension(foo.d.ts) == d.ts
as desired.",curtis.windatt.public,mamacdon,fixed,1,resolved,4,2014-09-18,0,6,2014-09-18,241,normal,2
JSDT-186177,2007-05-09,General,JSDT,Outline view for ATF JavaScript editor misses some functions and local variables,The JavaScript editor in ATF 0.2.1-v200704051500 displays some but not all of a source file's functions and local variables in the Outline view.,atf.javascript-inbox,pring,fixed,1,resolved,4,2010-03-03,0,6,2007-09-10,124,normal,2
TMF-284576,2009-07-24,Xtext,TMF,Antlr not able to find grammar files in maven build,"Created attachment 142518
Patched AntlrToolRunner class

Hi

please see the mail thread in the URL field for reference. My setup is a hierarchical maven build (in opposite to the flat directory layout in  http://kthoms.wordpress.com/2009/07/20/building-tmf-xtext-projects-with-maven/ ). 

I've patched to Antlr runner to solve the problem see attached file. The patch coverts the path to the grammar files into an absolute path. I'm not sure about the root cause but this solved the file not found issue.",tmf.xtext-inbox,christophkulla,fixed,1,closed,6,2017-09-19,0,15,2010-05-26,306,normal,2
Z_ARCHIVED-58744,2004-04-15,Hyades,Z_ARCHIVED,process.listAgents does not return the correct agents,"The data collection agent does not return the correct process list when 
processes are terminated abnormally or terminated normally and restarted.",duncan,duncan,fixed,1,closed,6,2012-02-15,0,6,2004-04-19,4,normal,2
GMF-RUNTIME-262934,2009-01-29,General,GMF-RUNTIME,[DnD] DnD always returns positive feedback on Windows,"Created attachment 124170
proposed patch for 2.2

Can't be reproduced with example editors.

The problem is that ImageFileDropTargetListener always assumes that data hasn't been transferred which means that this drop target listener is always enabled. However if transfer is local selection transfer it always occurs at the drag time so it's easy to determine if there is transfer occurred for local selection.

The fix is adjust DiagramDropTargetListener#isDataTransfered() with a better implementation of the method such that no need to override it on ImageFileDropTargetListener.

Fix tested on Win XP and Linux Red Hat.",aboyko,aboyko,fixed,1,resolved,4,2010-07-19,0,7,2009-01-29,0,normal,2
CDT-37064,2003-04-29,cdt-core,CDT,The CModel is not updating,"The CModel is not updated if the file is change outside of
the works space.
We need to dump the the cache when the content of the
openable is changed.",alain,alain,fixed,1,resolved,4,2003-04-29,0,3,2003-04-29,0,normal,2
Z_ARCHIVED-67502,2004-06-16,Hyades,Z_ARCHIVED,Switch to new generic source tab,"Currently in the launch configuration dialog we're using the java source tab 
which is by the JDT. This has been deprecated in favor of the generic source 
tab. We should switch to this one for consistency with other modes (run/debug).",curtispd,curtispd,fixed,1,closed,6,2012-02-14,0,4,2005-01-04,202,normal,2
